17.419	3.3013e+06	1.5771e+06	9.2978e+05	
17.54	3.2578e+06	1.6129e+06	9.375e+05	
17.665	3.212e+06	1.6505e+06	9.4571e+05	
17.797	3.1638e+06	1.6899e+06	9.545e+05	
17.935	3.1125e+06	1.7317e+06	9.6398e+05	
18.082	3.0578e+06	1.7761e+06	9.7429e+05	
18.24	2.9987e+06	1.8239e+06	9.8562e+05	
18.41	2.9345e+06	1.8755e+06	9.9818e+05	
18.602	2.8613e+06	1.934e+06	1.0129e+06	
18.806	2.7836e+06	1.9957e+06	1.0288e+06	
19.009	2.7056e+06	2.0572e+06	1.0454e+06	
19.201	2.6321e+06	2.1147e+06	1.0613e+06	
19.377	2.5648e+06	2.167e+06	1.0764e+06	
19.538	2.5033e+06	2.2144e+06	1.0905e+06	
19.679	2.4495e+06	2.2556e+06	1.1031e+06	
19.811	2.3993e+06	2.2938e+06	1.1151e+06	
19.936	2.352e+06	2.3294e+06	1.1267e+06	
20.054	2.3074e+06	2.363e+06	1.1378e+06	
20.168	2.2648e+06	2.3947e+06	1.1486e+06	
20.277	2.2241e+06	2.4249e+06	1.1592e+06	
20.383	2.1849e+06	2.4537e+06	1.1695e+06	
20.486	2.1472e+06	2.4813e+06	1.1796e+06	
20.585	2.1108e+06	2.5078e+06	1.1895e+06	
20.682	2.0755e+06	2.5333e+06	1.1993e+06	
20.777	2.0412e+06	2.5579e+06	1.209e+06	
20.87	2.0079e+06	2.5817e+06	1.2186e+06	
20.962	1.9754e+06	2.6047e+06	1.228e+06	
21.051	1.9437e+06	2.627e+06	1.2374e+06	
21.14	1.9128e+06	2.6487e+06	1.2468e+06	
21.227	1.8825e+06	2.6697e+06	1.256e+06	
21.313	1.8528e+06	2.6901e+06	1.2653e+06	
21.398	1.8238e+06	2.71e+06	1.2744e+06	
21.482	1.7953e+06	2.7293e+06	1.2836e+06	
21.565	1.7674e+06	2.7481e+06	1.2927e+06	
21.648	1.7399e+06	2.7665e+06	1.3018e+06	
21.729	1.7129e+06	2.7844e+06	1.3109e+06	
21.811	1.6864e+06	2.8019e+06	1.3199e+06	
21.891	1.6603e+06	2.8189e+06	1.329e+06	
21.971	1.6346e+06	2.8356e+06	1.3381e+06	
22.051	1.6092e+06	2.8518e+06	1.3471e+06	
22.13	1.5843e+06	2.8677e+06	1.3562e+06	
22.209	1.5597e+06	2.8832e+06	1.3653e+06	
22.288	1.5355e+06	2.8983e+06	1.3744e+06	
22.366	1.5116e+06	2.9131e+06	1.3835e+06	
