200	0.044834	0.044834
201	0.071858	0.0455099
202	0.06673	0.0461925
203	0.065058	0.0468819
204	0.065769	0.0475782
205	0.075477	0.0482813
206	0.063956	0.0489913
207	0.086474	0.0497083
208	0.070154	0.0504322
209	0.077241	0.051163
210	0.082689	0.051901
211	0.075321	0.0526459
212	0.076345	0.053398
213	0.095878	0.0541572
214	0.078078	0.0549236
215	0.080276	0.0556971
216	0.079063	0.0564779
217	0.091056	0.057266
218	0.095695	0.0580613
219	0.104799	0.058864
220	0.098537	0.0596741
221	0.100037	0.0604915
222	0.109371	0.0613164
223	0.115511	0.0621487
224	0.116618	0.0629885
225	0.115033	0.0638359
226	0.10077	0.0646908
227	0.121069	0.0655534
228	0.110203	0.0664235
229	0.114267	0.0673014
230	0.120731	0.0681869
231	0.126448	0.0690802
232	0.113587	0.0699812
233	0.120949	0.07089
234	0.104268	0.0718067
235	0.126118	0.0727313
236	0.131604	0.0736637
237	0.127897	0.0746041
238	0.1257	0.0755524
239	0.124992	0.0765088
240	0.148442	0.0774732
241	0.124427	0.0784456
242	0.13438	0.0794262
243	0.132131	0.0804149
244	0.124132	0.0814117
245	0.195859	0.0824168
246	0.136748	0.0834301
247	0.140241	0.0844517
248	0.143326	0.0854816
249	0.15835	0.0865198
